text,sentiment
hedef direnç nokta asma deneme başarı kal oluş sat baskı hafta içeri ara destek nokta karşıla çaba hareket piyasa dün yeniden tepki alım oluş gözlemle gün oran değer artı tamamla piyasa seans iç geri çek seviye ilk önem destek nokta ol izle sür üzeri hareket oluş yukarı atak iş seviye önem direnç konum bulun endeks yukarı atak yeniden güç kazan direnç kır gerek durum piyasa ana direnç nokta asma deneme gündem gel dolayısıyla üzeri yüksel deneme kapsam seviye ilk önem direnç nokta ol izle sür piyasa tepki süreç yönelik hareket direnç as gerek düşün alt hareket iş risk gündem gel göz ön bulun destek direnç,pos
geç hafta jeopolitik risk on plan ol global piyasa paralel sert dalga oluş bist endeks hafta oran değer kayıp puan tamamla direnç as cuma gün güç kazan tepki alım seviye bulun üst direnç nokta testi et gözlemle direnç yeni hafta sat başlangıç yap ol piyasa seviye artık ilk önem destek nokta ol izle destek üzeri dengele çalış ol endeks seviye alt hareket iş risk yeniden gündem getir göz ön bulun kapsam aç oluş sat baskı üzeri dengele çaba yakın izle piyasa yüksel deneme güç kazan direnç as gerek durum endeks ana direnç nokta asma deneme gündem gel destek direnç,pos
"geçen hafta al seyir izle iş senet piyasa bileşik endeks kapa %1,46 değer artı seviye yap gör yaşa yüksel hizmet endeks %2,28 art lider et sina ı endeks yüksel sergile banka endeks iş yatay seyir izle gör genel ol bak ise sen dönem önem gündem başlık rusya ukrayna ara jeopolitik tansiyon art etki oldukça dola süreç yaşa savaş başla şubat itibar yaşa düş yan UNK endeks yaklaşık UNK yüksel yap başar gör dolayısıyla hisse senet piyasa kısa vade yüksek volatilite rağmen sen dönem önem temas hal enflasyon konu önem koru adres özellik kere daha göster de dikkat çek iste ön süreç ise yaşa hız yüksel sonuç ilk önem direnç bölge özellik aralık ulaş piyasa öncelik ardından ana destek konum bölge üzeri oluş muhtemel UNK süreç takiben yukarı yön eğilim orta vade tl zirve bulun hedef devam et bekle destek direnç",pos
seans iç ilk önem destek nokta ol seviye izle sür endeks hafta ilk işlem gün seans iç önem destek nokta ol izle seviye üzeri oluş yüksel deneme zayıf kal gözlemle gün oran değer kayıp puan tamamla piyasa seans içeri ilk önem destek nokta ol seviye izle sür ilk etap üzeri dengele çalış ol piyasa seviye üzeri ara direnç nokta asma deneme etki sür endeks yukarı atak güç kazan ara direnç nokta as gerek durum iş ilk etap ol üzere direnç hedefle yüksel gündem gel düşün alt olası hareket iş piyasa ilk etap ol üzere ana destek yönelik baskı oluş göz ön bulun,pos
endeks geç hafta başla ara düzel hareket içeri seans iç destek nokta ol izle seviye dün tepki yüksel üre gözlemle gün oran değer artı tamamla başar piyasa seans içeri seviye ilk önem destek nokta ol izle sür destek üzeri tutun başar hareket endeks yukarı atak devam getir kapsam ilk önem direnç nokta ol seviye izle kısa vade teknik yapı aralık seyir oluş piyasa yukarı atak yeniden güç kazan ara direnç as gerek durum yeniden zirve seviye testi et hareket gündem gel çerçeve aşama yüksel trend içeri ara düzel yön izle hareket direnç önem ol destek direnç,pos
"UNK al seyir izle hisse senet piyasa UNK endeks gün %0,77 art seviye tamamla gör gün zayıf seyir başla rağmen sen dönem ana destek konum seviye üzeri tutun başar piyasa gün ilerle bölüm kademe şekil yukarı yön toparla çaba art söyle yurtdışı piyasa zayıf seyir rağmen sen dönem ilk defa rölatif güç eğilim sergile piyasa geliş kritik destek üzeri oldukça pozitif geliş ol değer dolayısıyla bölge destek üzeri kal süreç yukarı yön çaba devam et bekle piyasa mevcut tepki çaba güç yeni trend özellik kazan öncelik esas ol bölge asıl gerek söyle",pos
üzeri yüksel potansiyel devam et endeks temmuz tarih başla kısa vade yüksel trend içeri hareket devam et geri çek ara destek koru başar etki sür alim eğilim ardından dün oran değer artı gerçek endeks hafta içeri yaşa geri çek seviye ilk önem destek nokta ol izle sür üzeri dengele başar hareket piyasa alim eğilim destekle sür düşün durum piyasa yüksel hareket ilk etap ol üzere zirve seviye testi et potansiyel koru alt olası hareket iş yüksel ardından piyasa ara realizasyon eğilim oluş göz ön bulun kapsam destek aynı zaman yüksel yön pozisyon stop ross nokta ol alın öner destek direnç,pos
endeks ekim tarih başla kısa vade yüksel trend içeri hareket etki sür ekim cumhuriyet bayram neden bugün yarım gün işlem yap ol piyasa yarın tam gün kapalı ol gün oran değer artı tamamla piyasa seans iç geri çek seviye ilk önem destek nokta ol izle sür üzeri hareket devam getir alim eğilim iş piyasa kademe ol direnç hedefle sür düşün aşama yukarı potansiyel sür piyasa üzeri hareket yüksel yön izle sür kapsam destek aynı zaman yüksel yön pozisyon stop ross nokta ol alın öner destek direnç,pos
alt ilk zayıfla sinyal onayla ol kısa vade yüksel trend içeri güç seyir sen gün alt oluş yatay seyir dün seans iç önem destek ol izle seviye alt ilk zayıfla sinyal oluş gözlemle zayıfla eğilim birlikte gün oran değer kayıp tamamla piyasa gün içeri seviye ilk önem destek nokta ol izle üzeri dengele çalış ol piyasa seviye iş yukarı atak artık güç direnç konum bulun endeks yukarı atak yeniden güç kazan direnç as gerek dolayısıyla alt oluş zayıfla sinyal kapsam destek geri çek yakın izle destek kır durum iş be risk oluş göz ön bulun,pos
UNK trend destek ol izle üzeri seyir yüksel devam yön izle ara realizasyon eğilim destek üzeri karşıla başar bist endeks yukarı hareket geç hafta güç kazan devam et takip et hafta periyot oran güç değer art gerçek piyasa hafta içeri seviye ilk önem destek ol izle sür üzeri hareket piyasa yüksel eğilim koru durum geç hafta testi et ara hedef asma deneme sür düşün üzeri hareket iş sıra seviye hedefle yüksel trend devam getir alt olası hareket iş piyasa zayıfla sinyal oluş göz ön bulun kapsam alt nokta kısa vade trend destek ol izle seviye yüksel yön pozisyon stop ross ol alın öner,pos
"hafta yüksel başla hisse senet piyasa bileşik endeks gün %0,31 art seviye tamamla gör gün iç yaşa yüksel seviye kadar çık piyasa daha sonra etki ol kar sat kapa kısa vade yönelik kritik direnç ol izle seviye hafif alt kal gör ön süreç bak ise seviye üzeri yukarı yön tepki deneme güç ihtimal yüksek gör böyle geliş hal de sıra direnç gündem gel inan aşağı yön ise öncelik ol üzere seviye önem destek ol izle öner destek direnç",pos
seans iç ilk önem destek seviye geç hafta yaşa seans iç geri çek kritik hedef destek üzeri karşıla başar piyasa kısa vade yüksel trend içeri güç seyir devam et salı gün oran değer kayıp tamamla piyasa aşama kısa vade yüksel potansiyel koru düşün kapsam seans iç geri çek seviye ilk önem destek ol izle sür piyasa nokta üzeri iş yukarı hareket sıra seviye testi et potansiyel koru alt olası hareket iş piyasa zayıfla sinyal oluş göz ön bulun durum alt nokta seviye kısa vade destek yüksel yön pozisyon stop ross nokta ol alın öner,pos
UNK tarih başla kısa vade yüksel trend içeri güç seyir sür piyasa sen gün ara destek nokta üzeri yatay seyir oluş gözlemle hafta ilk işlem gün oran hafif değer kayıp tamamla piyasa seans içeri ilk önem destek nokta ol seviye izle sür alt olası hareket piyasa ilk zayıfla sinyal ol değer böyle geliş iş ilk etap ol üzere ana destek yönelik baskı oluş göz ön bulun yukarı iş seviye ilk önem direnç nokta ol al devam et endeks sen gün oluş yatay seyir ardından yeniden yukarı atak güç kazan direnç as gerek durum öncelik ol üzere seviye bulun tl baz tarih zirve nokta testi et düşün destek direnç,pos
endeks geç hafta başla ara düzel hareket içeri ilk önem destek nokta ol izle seviye üre tepki alım dün zayıf kal gözlemle gün oran değer kayıp tamamla piyasa seans içeri seviye ilk önem destek nokta ol izle sür destek üzeri tutun başar hareket endeks yukarı atak devam getir kapsam ilk önem direnç nokta ol seviye izle kısa vade teknik yapı aralık seyir oluş piyasa yukarı atak yeniden güç kazan ara direnç as gerek durum yeniden zirve seviye testi et hareket gündem gel çerçeve aşama yüksel trend içeri ara düzel yön izle hareket alt olası hareket iş hedef aşağı baskı sür göz ön bulun destek direnç,pos
çarşamba gün dalgalı seyir izle hisse senet piyasa UNK endeks gün UNK art seviye tamamla gör gün al seyir başla piyasa bileşik endeks en yüksek seviye testi et gör seviye gel kar sat kısa vade alçal trend kanal bulun üzeri karşıla piyasa gün sen bölüm endeks yön tekrar yukarı çevirme gayret ol söyle ön süreç bak ise bölge üzeri piyasa yukarı yön çaba devam et bekle tepki öncelik esas ol bölge üzeri çık hal yeni yüksel trend karakter kazan düşün aşağı yön bak ise kısa vade yönelik uzun pozisyon bölge stratejik stop ross ol izle inan,pos
hafta sen işlem gün ilk önem destek seviye temmuz tarih başla kısa vade yüksel trend içeri hareket sür endeks seans iç yukarı atak sen gün zayıf kal gözlemle global piyasa olumlu seyir rağmen içeri dün zayıf seyir oluş gözlemle piyasa gün oran hafif değer kayıp tamamla endeks hafta sen işlem gün yaşa geri çek ilk seviye iş ana destek nokta ol izle sür üzeri dengele başar hareket piyasa alim eğilim destekle sür düşün durum piyasa yüksel hareket ilk etap ol üzere zirve seviye testi et potansiyel koru alt olası hareket iş yüksel ardından piyasa ara realizasyon eğilim oluş göz ön bulun kapsam destek aynı zaman yüksel yön pozisyon stop ross nokta ol alın öner destek direnç,pos
"hız yüksel ardından kar sat oluş cuma gün dalgalı seyir izle hisse senet piyasa UNK endeks kapa UNK değer kazanç seviye tamamla gör genel ol bak ise hafta boyunca banka endeks %16,38 yüksel lider yüksel eğilim devam et hisse senet piyasa UNK endeks de %4,17 değer kazanç imza at gör hafta sen gün ise puan tl baz yeni rekor seviye ulaş piyasa hafif kar sat realizasyon eğilim etki ol söyle ön süreç bak ise kısa vade önem trend destek ol izle günlük üs hareket ortalama bulun seviye ilk önem destek ol izle sür ön hafta seviye destek ol koru başar piyasa yukarı yön momentum sür bekle ilk önem direnç bölge ol aralık takip et öner aşağı yön bak destek aşağı yön kır hal sen dönem hız yüksel de dikkat al piyasa kısa vade düzel süreç başla söyle böyle olasılık dahil seviye önem destek bölge ol izle öner",pos
ekim tarih başla yüksel trend içeri güç seyir sür endeks güney afrika kaynak yeni UNK varyant hız şekil yay cuma gün global hisse senet endeks ol gibi UNK de sert sat baskı beraber getir hafta oran değer artı tamamla piyasa cuma gün ara destek alt oluş gerile yukarı hareket içeri ilk önem zayıfla sinyal ol değer hafta başla yaşa seans iç geri çek alt nokta bulun destek önem ol düşün ilk etap üzeri dengele çalış ol endeks yüksel eğilim devam et seviye koru gerek durum direnç aş hareket seviye testi et potansiyel koru alt seyir iş sen dönem yaşa güç yüksel ardından endeks olası düzel süreç başla böyle geliş iş ilk etap ol üzere risk gündem getir unut kapsam cuma gün oluş aşağı hareket ardından aşama destek yüksel yön pozisyon stop ross nokta ol al devam et destek direnç,pos
seviye destek nokta ol izle sür kısa vade yüksel trend içeri güç seyir sür bist endeks hafta ilk işlem gün ara hedef nokta ol izle seviye testi et banka endeks oran yüksel destek hafta ilk işlem gün oran değer artı tamamla başar piyasa seans içeri seviye ilk önem destek ol izle sür üzeri hareket piyasa yüksel eğilim koru durum yeniden testi et ara hedef asma deneme sür düşün üzeri hareket iş sıra seviye hedefle yüksel trend devam getir alt olası hareket iş piyasa zayıfla sinyal oluş göz ön bulun kapsam seviye aynı zaman yüksel yön pozisyon stop ross ol alın öner,pos
geç hafta yaşa seans iç geri çek kritik hedef destek üzeri karşıla başar piyasa kısa vade yüksel trend içeri güç seyir devam et salı gün oran değer kayıp tamamla piyasa aşama kısa vade yüksel potansiyel koru düşün kapsam seans iç geri çek seviye ilk önem destek ol izle sür piyasa nokta üzeri iş yukarı hareket sıra seviye testi et potansiyel koru alt olası hareket iş piyasa zayıfla sinyal oluş göz ön bulun durum alt nokta seviye kısa vade destek yüksel yön pozisyon stop ross nokta ol alın öner,pos
sen gün yaşa zayıf seyir seans iç ilk önem destek nokta ol izle üzeri karşıla başar piyasa dün yeniden güç kazan alim eğilim kapsam oran değer artı gerçek böylece şubat tarih başla kısa vade yüksel trend içeri seyir sür piyasa gün içeri seviye ilk önem direnç nokta ol izle üzeri hareket sür alim eğilim iş piyasa ilk etap ol üzere seviye bulun tarih zirve seviye hedefle sür düşün seviye gün içeri ilk önem destek ol al sür piyasa nokta üzeri alim eğilim güç koru dolayısıyla üzeri hareket aşama kısa vade yukarı hareket devam yön izle sür destek direnç,pos
UNK düş trend içeri hareket hedef destek koru başar piyasa geç hafta yukarı hareket yaşa gözlemle hafta oran değer artı tamamla başar piyasa aşama yukarı hareket devam potansiyel koru endeks hafta içeri oluş seans iç geri çek seviye ilk önem destek nokta ol izle üzeri dengele başar hareket iş endeks yukarı seyir devam getir düşün durum kısa vade ana direnç nokta ol izle seviye asma deneme etki sür aşağı ön bak iş seviye önem ol düşün nokta yukarı hareket kapsam stop los ol alın öner alt olası seyir iş zayıfla sinyal ol değer destek direnç,pos
